datetime,day,power,cost,currentState
2024-02-03T04:45:00.000+00:00,Saturday,151.77,23.74,New Jersey
2024-02-03T04:50:00.000+00:00,Saturday,152.55,23.86,New Jersey
2024-02-03T04:55:00.000+00:00,Saturday,163.06,25.5,New Jersey
2024-02-03T05:00:00.000+00:00,Saturday,110.25,17.24,New Jersey
2024-02-03T05:05:00.000+00:00,Saturday,190.55,29.8,New Jersey
2024-02-03T05:10:00.000+00:00,Saturday,142.66,22.31,New Jersey
2024-02-03T05:15:00.000+00:00,Saturday,180.35,28.21,New Jersey
2024-02-03T05:20:00.000+00:00,Saturday,122.18,19.11,New Jersey
2024-02-03T05:25:00.000+00:00,Saturday,168.33,26.33,New Jersey
2024-02-03T05:30:00.000+00:00,Saturday,121.62,19.02,New Jersey
2024-02-03T05:35:00.000+00:00,Saturday,161.81,25.31,New Jersey
2024-02-03T05:40:00.000+00:00,Saturday,179.94,28.14,New Jersey
2024-02-03T05:45:00.000+00:00,Saturday,195.73,30.61,New Jersey
2024-02-03T05:50:00.000+00:00,Saturday,167.19,26.15,New Jersey
2024-02-03T05:55:00.000+00:00,Saturday,113.68,17.78,New Jersey
2024-02-03T06:00:00.000+00:00,Saturday,140.73,22.01,New Jersey
2024-02-03T06:05:00.000+00:00,Saturday,107.01,16.74,New Jersey
2024-02-03T06:10:00.000+00:00,Saturday,152.54,23.86,New Jersey
2024-02-03T06:15:00.000+00:00,Saturday,189.83,29.69,New Jersey
2024-02-03T06:20:00.000+00:00,Saturday,190.8,29.84,New Jersey
2024-02-03T06:25:00.000+00:00,Saturday,178.17,27.87,New Jersey
2024-02-03T06:30:00.000+00:00,Saturday,196.46,30.73,New Jersey
2024-02-03T06:35:00.000+00:00,Saturday,103.69,16.22,New Jersey
2024-02-03T06:40:00.000+00:00,Saturday,132.91,20.79,New Jersey
2024-02-03T06:45:00.000+00:00,Saturday,172.07,26.91,New Jersey
2024-02-03T06:50:00.000+00:00,Saturday,183.85,28.75,New Jersey
2024-02-03T06:55:00.000+00:00,Saturday,165.23,25.84,New Jersey
2024-02-03T07:00:00.000+00:00,Saturday,126.54,19.79,New Jersey
2024-02-03T07:05:00.000+00:00,Saturday,185.2,28.97,New Jersey
2024-02-03T07:10:00.000+00:00,Saturday,187.83,29.38,New Jersey
2024-02-03T07:15:00.000+00:00,Saturday,187.26,29.29,New Jersey
2024-02-03T07:20:00.000+00:00,Saturday,150.73,23.57,New Jersey
2024-02-03T07:25:00.000+00:00,Saturday,142.41,22.27,New Jersey
2024-02-03T07:30:00.000+00:00,Saturday,165.92,25.95,New Jersey
2024-02-03T07:35:00.000+00:00,Saturday,139.03,21.74,New Jersey
2024-02-03T07:40:00.000+00:00,Saturday,196.9,30.8,New Jersey
2024-02-03T07:45:00.000+00:00,Saturday,115.12,18.0,New Jersey
2024-02-03T07:50:00.000+00:00,Saturday,143.68,22.47,New Jersey
2024-02-03T07:55:00.000+00:00,Saturday,140.46,21.97,New Jersey
2024-02-03T08:00:00.000+00:00,Saturday,114.56,17.92,New Jersey
2024-02-03T08:05:00.000+00:00,Saturday,165.37,25.86,New Jersey
2024-02-03T08:10:00.000+00:00,Saturday,150.99,23.61,New Jersey
2024-02-03T08:15:00.000+00:00,Saturday,103.91,16.25,New Jersey
2024-02-03T08:20:00.000+00:00,Saturday,158.84,24.84,New Jersey
2024-02-03T08:25:00.000+00:00,Saturday,175.01,27.37,New Jersey
2024-02-03T08:30:00.000+00:00,Saturday,106.97,16.73,New Jersey
2024-02-03T08:35:00.000+00:00,Saturday,186.6,29.18,New Jersey
2024-02-03T08:40:00.000+00:00,Saturday,156.61,24.49,New Jersey
2024-02-03T08:45:00.000+00:00,Saturday,188.56,29.49,New Jersey
2024-02-03T08:50:00.000+00:00,Saturday,170.91,26.73,New Jersey
2024-02-03T08:55:00.000+00:00,Saturday,192.01,30.03,New Jersey
2024-02-03T09:00:00.000+00:00,Saturday,189.86,29.69,New Jersey
2024-02-03T09:05:00.000+00:00,Saturday,156.91,24.54,New Jersey
2024-02-03T09:10:00.000+00:00,Saturday,122.58,19.17,New Jersey
2024-02-03T09:15:00.000+00:00,Saturday,136.74,21.39,New Jersey
2024-02-03T09:20:00.000+00:00,Saturday,118.75,18.57,New Jersey
2024-02-03T09:25:00.000+00:00,Saturday,198.03,30.97,New Jersey
2024-02-03T09:30:00.000+00:00,Saturday,114.9,17.97,New Jersey
2024-02-03T09:35:00.000+00:00,Saturday,180.31,28.2,New Jersey
2024-02-03T09:40:00.000+00:00,Saturday,193.27,30.23,New Jersey
2024-02-03T09:45:00.000+00:00,Saturday,192.7,30.14,New Jersey
2024-02-03T09:50:00.000+00:00,Saturday,172.94,27.05,New Jersey
2024-02-03T09:55:00.000+00:00,Saturday,172.71,27.01,New Jersey
2024-02-03T10:00:00.000+00:00,Saturday,138.69,21.69,New Jersey
2024-02-03T10:05:00.000+00:00,Saturday,170.67,26.69,New Jersey
2024-02-03T10:10:00.000+00:00,Saturday,107.46,16.81,New Jersey
2024-02-03T10:15:00.000+00:00,Saturday,125.04,19.56,New Jersey
2024-02-03T10:20:00.000+00:00,Saturday,171.97,26.9,New Jersey
2024-02-03T10:25:00.000+00:00,Saturday,147.19,23.02,New Jersey
2024-02-03T10:30:00.000+00:00,Saturday,189.52,29.64,New Jersey
2024-02-03T10:35:00.000+00:00,Saturday,108.82,17.02,New Jersey
2024-02-03T10:40:00.000+00:00,Saturday,161.73,25.29,New Jersey
2024-02-03T10:45:00.000+00:00,Saturday,123.93,19.38,New Jersey
2024-02-03T10:50:00.000+00:00,Saturday,191.93,30.02,New Jersey
2024-02-03T10:55:00.000+00:00,Saturday,191.92,30.02,New Jersey
2024-02-03T11:00:00.000+00:00,Saturday,168.58,26.37,New Jersey
2024-02-03T11:05:00.000+00:00,Saturday,100.87,15.78,New Jersey
2024-02-03T11:10:00.000+00:00,Saturday,112.12,17.54,New Jersey
2024-02-03T11:15:00.000+00:00,Saturday,123.52,19.32,New Jersey
2024-02-03T11:20:00.000+00:00,Saturday,100.45,15.71,New Jersey
2024-02-03T11:25:00.000+00:00,Saturday,106.51,16.66,New Jersey
2024-02-03T11:30:00.000+00:00,Saturday,112.07,17.53,New Jersey
2024-02-03T11:35:00.000+00:00,Saturday,158.95,24.86,New Jersey
2024-02-03T11:40:00.000+00:00,Saturday,153.27,23.97,New Jersey
2024-02-03T11:45:00.000+00:00,Saturday,157.07,24.57,New Jersey
2024-02-03T11:50:00.000+00:00,Saturday,129.46,20.25,New Jersey
2024-02-03T11:55:00.000+00:00,Saturday,170.02,26.59,New Jersey
2024-02-03T12:00:00.000+00:00,Saturday,194.06,30.35,New Jersey
2024-02-03T12:05:00.000+00:00,Saturday,133.63,20.9,New Jersey
2024-02-03T12:10:00.000+00:00,Saturday,167.95,26.27,New Jersey
2024-02-03T12:15:00.000+00:00,Saturday,145.93,22.82,New Jersey
2024-02-03T12:20:00.000+00:00,Saturday,118.03,18.46,New Jersey
2024-02-03T12:25:00.000+00:00,Saturday,131.7,20.6,New Jersey
2024-02-03T12:30:00.000+00:00,Saturday,147.58,23.08,New Jersey
2024-02-03T12:35:00.000+00:00,Saturday,157.47,24.63,New Jersey
2024-02-03T12:40:00.000+00:00,Saturday,166.14,25.98,New Jersey
2024-02-03T12:45:00.000+00:00,Saturday,158.84,24.84,New Jersey
2024-02-03T12:50:00.000+00:00,Saturday,101.49,15.87,New Jersey
2024-02-03T12:55:00.000+00:00,Saturday,135.66,21.22,New Jersey
2024-02-03T13:00:00.000+00:00,Saturday,113.78,17.8,New Jersey
2024-02-03T13:05:00.000+00:00,Saturday,160.77,25.14,New Jersey
2024-02-03T13:10:00.000+00:00,Saturday,103.53,16.19,New Jersey
2024-02-03T13:15:00.000+00:00,Saturday,165.46,25.88,New Jersey
2024-02-03T13:20:00.000+00:00,Saturday,176.28,27.57,New Jersey
2024-02-03T13:25:00.000+00:00,Saturday,193.1,30.2,New Jersey
2024-02-03T13:30:00.000+00:00,Saturday,134.34,21.01,New Jersey
2024-02-03T13:35:00.000+00:00,Saturday,187.15,29.27,New Jersey
2024-02-03T13:40:00.000+00:00,Saturday,127.0,19.86,New Jersey
2024-02-03T13:45:00.000+00:00,Saturday,140.93,22.04,New Jersey
2024-02-03T13:50:00.000+00:00,Saturday,115.33,18.04,New Jersey
2024-02-03T13:55:00.000+00:00,Saturday,119.79,18.74,New Jersey
2024-02-03T14:00:00.000+00:00,Saturday,153.43,24.0,New Jersey
2024-02-03T14:05:00.000+00:00,Saturday,197.94,30.96,New Jersey
2024-02-03T14:10:00.000+00:00,Saturday,181.41,28.37,New Jersey
2024-02-03T14:15:00.000+00:00,Saturday,179.4,28.06,New Jersey
2024-02-03T14:20:00.000+00:00,Saturday,185.64,29.03,New Jersey
2024-02-03T14:25:00.000+00:00,Saturday,113.27,17.72,New Jersey
2024-02-03T14:30:00.000+00:00,Saturday,137.38,21.49,New Jersey
2024-02-03T14:35:00.000+00:00,Saturday,190.21,29.75,New Jersey
2024-02-03T14:40:00.000+00:00,Saturday,184.19,28.81,New Jersey
2024-02-03T14:45:00.000+00:00,Saturday,136.5,21.35,New Jersey
2024-02-03T14:50:00.000+00:00,Saturday,123.77,19.36,New Jersey
2024-02-03T14:55:00.000+00:00,Saturday,122.95,19.23,New Jersey
2024-02-03T15:00:00.000+00:00,Saturday,126.9,19.85,New Jersey
2024-02-03T15:05:00.000+00:00,Saturday,139.74,21.86,New Jersey
2024-02-03T15:10:00.000+00:00,Saturday,199.98,31.28,New Jersey
2024-02-03T15:15:00.000+00:00,Saturday,129.27,20.22,New Jersey
2024-02-03T15:20:00.000+00:00,Saturday,150.73,23.57,New Jersey
2024-02-03T15:25:00.000+00:00,Saturday,196.59,30.75,New Jersey
2024-02-03T15:30:00.000+00:00,Saturday,183.98,28.77,New Jersey
2024-02-03T15:35:00.000+00:00,Saturday,101.52,15.88,New Jersey
2024-02-03T15:40:00.000+00:00,Saturday,178.79,27.96,New Jersey
2024-02-03T15:45:00.000+00:00,Saturday,169.78,26.55,New Jersey
2024-02-03T15:50:00.000+00:00,Saturday,144.84,22.65,New Jersey
2024-02-03T15:55:00.000+00:00,Saturday,134.48,21.03,New Jersey
2024-02-03T16:00:00.000+00:00,Saturday,190.52,29.8,New Jersey
2024-02-03T16:05:00.000+00:00,Saturday,178.84,27.97,New Jersey
2024-02-03T16:10:00.000+00:00,Saturday,161.93,25.33,New Jersey
2024-02-03T16:15:00.000+00:00,Saturday,183.17,28.65,New Jersey
2024-02-03T16:20:00.000+00:00,Saturday,100.26,15.68,New Jersey
2024-02-03T16:25:00.000+00:00,Saturday,116.81,18.27,New Jersey
2024-02-03T16:30:00.000+00:00,Saturday,124.74,19.51,New Jersey
2024-02-03T16:35:00.000+00:00,Saturday,111.82,17.49,New Jersey
2024-02-03T16:40:00.000+00:00,Saturday,141.56,22.14,New Jersey
2024-02-03T16:45:00.000+00:00,Saturday,164.77,25.77,New Jersey
2024-02-03T16:50:00.000+00:00,Saturday,135.94,21.26,New Jersey
2024-02-03T16:55:00.000+00:00,Saturday,173.08,27.07,New Jersey
2024-02-03T17:00:00.000+00:00,Saturday,116.37,18.2,New Jersey
2024-02-03T17:05:00.000+00:00,Saturday,196.86,30.79,New Jersey
2024-02-03T17:10:00.000+00:00,Saturday,141.19,22.08,New Jersey
2024-02-03T17:15:00.000+00:00,Saturday,110.13,17.22,New Jersey
2024-02-03T17:20:00.000+00:00,Saturday,145.28,22.72,New Jersey
2024-02-03T17:25:00.000+00:00,Saturday,126.4,19.77,New Jersey
2024-02-03T17:30:00.000+00:00,Saturday,123.55,19.32,New Jersey
2024-02-03T17:35:00.000+00:00,Saturday,117.28,18.34,New Jersey
2024-02-03T17:40:00.000+00:00,Saturday,127.7,19.97,New Jersey
2024-02-03T17:45:00.000+00:00,Saturday,173.75,27.17,New Jersey
2024-02-03T17:50:00.000+00:00,Saturday,144.64,22.62,New Jersey
2024-02-03T17:55:00.000+00:00,Saturday,196.92,30.8,New Jersey
2024-02-03T18:00:00.000+00:00,Saturday,136.64,21.37,New Jersey
2024-02-03T18:05:00.000+00:00,Saturday,165.08,25.82,New Jersey
2024-02-03T18:10:00.000+00:00,Saturday,190.01,29.72,New Jersey
2024-02-03T18:15:00.000+00:00,Saturday,120.86,18.9,New Jersey
2024-02-03T18:20:00.000+00:00,Saturday,185.27,28.98,New Jersey
2024-02-03T18:25:00.000+00:00,Saturday,126.27,19.75,New Jersey
2024-02-03T18:30:00.000+00:00,Saturday,199.48,31.2,New Jersey
2024-02-03T18:35:00.000+00:00,Saturday,162.99,25.49,New Jersey
2024-02-03T18:40:00.000+00:00,Saturday,131.07,20.5,New Jersey
2024-02-03T18:45:00.000+00:00,Saturday,145.39,22.74,New Jersey
2024-02-03T18:50:00.000+00:00,Saturday,131.93,20.63,New Jersey
2024-02-03T18:55:00.000+00:00,Saturday,120.31,18.82,New Jersey
2024-02-03T19:00:00.000+00:00,Saturday,159.27,24.91,New Jersey
2024-02-03T19:05:00.000+00:00,Saturday,129.68,20.28,New Jersey
2024-02-03T19:10:00.000+00:00,Saturday,129.36,20.23,New Jersey
2024-02-03T19:15:00.000+00:00,Saturday,174.0,27.21,New Jersey
2024-02-03T19:20:00.000+00:00,Saturday,175.32,27.42,New Jersey
2024-02-03T19:25:00.000+00:00,Saturday,160.67,25.13,New Jersey
2024-02-03T19:30:00.000+00:00,Saturday,110.61,17.3,New Jersey
2024-02-03T19:35:00.000+00:00,Saturday,189.01,29.56,New Jersey
2024-02-03T19:40:00.000+00:00,Saturday,103.3,16.16,New Jersey
2024-02-03T19:45:00.000+00:00,Saturday,111.7,17.47,New Jersey
2024-02-03T19:50:00.000+00:00,Saturday,124.91,19.54,New Jersey
2024-02-03T19:55:00.000+00:00,Saturday,143.5,22.44,New Jersey
2024-02-03T20:00:00.000+00:00,Saturday,189.95,29.71,New Jersey
2024-02-03T20:05:00.000+00:00,Saturday,107.91,16.88,New Jersey
2024-02-03T20:10:00.000+00:00,Saturday,118.88,18.59,New Jersey
2024-02-03T20:15:00.000+00:00,Saturday,129.87,20.31,New Jersey
2024-02-03T20:20:00.000+00:00,Saturday,161.48,25.26,New Jersey
2024-02-03T20:25:00.000+00:00,Saturday,127.65,19.96,New Jersey
2024-02-03T20:30:00.000+00:00,Saturday,186.01,29.09,New Jersey
2024-02-03T20:35:00.000+00:00,Saturday,189.75,29.68,New Jersey
2024-02-03T20:40:00.000+00:00,Saturday,171.79,26.87,New Jersey
2024-02-03T20:45:00.000+00:00,Saturday,181.34,28.36,New Jersey
2024-02-03T20:50:00.000+00:00,Saturday,191.83,30.0,New Jersey
2024-02-03T20:55:00.000+00:00,Saturday,166.89,26.1,New Jersey
2024-02-03T21:00:00.000+00:00,Saturday,161.13,25.2,New Jersey
2024-02-03T21:05:00.000+00:00,Saturday,158.08,24.72,New Jersey
2024-02-03T21:10:00.000+00:00,Saturday,128.55,20.11,New Jersey
2024-02-03T21:15:00.000+00:00,Saturday,156.22,24.43,New Jersey
2024-02-03T21:20:00.000+00:00,Saturday,134.59,21.05,New Jersey
2024-02-03T21:25:00.000+00:00,Saturday,137.59,21.52,New Jersey
2024-02-03T21:30:00.000+00:00,Saturday,120.06,18.78,New Jersey
2024-02-03T21:35:00.000+00:00,Saturday,122.05,19.09,New Jersey
2024-02-03T21:40:00.000+00:00,Saturday,180.78,28.27,New Jersey
2024-02-03T21:45:00.000+00:00,Saturday,149.38,23.36,New Jersey
2024-02-03T21:50:00.000+00:00,Saturday,130.13,20.35,New Jersey
2024-02-03T21:55:00.000+00:00,Saturday,194.04,30.35,New Jersey
2024-02-03T22:00:00.000+00:00,Saturday,109.55,17.13,New Jersey
2024-02-03T22:05:00.000+00:00,Saturday,114.53,17.91,New Jersey
2024-02-03T22:10:00.000+00:00,Saturday,129.21,20.21,New Jersey
2024-02-03T22:15:00.000+00:00,Saturday,139.47,21.81,New Jersey
2024-02-03T22:20:00.000+00:00,Saturday,162.02,25.34,New Jersey
2024-02-03T22:25:00.000+00:00,Saturday,175.79,27.49,New Jersey
2024-02-03T22:30:00.000+00:00,Saturday,179.49,28.07,New Jersey
2024-02-03T22:35:00.000+00:00,Saturday,149.44,23.37,New Jersey
2024-02-03T22:40:00.000+00:00,Saturday,144.1,22.54,New Jersey
2024-02-03T22:45:00.000+00:00,Saturday,173.9,27.2,New Jersey
2024-02-03T22:50:00.000+00:00,Saturday,170.16,26.61,New Jersey
2024-02-03T22:55:00.000+00:00,Saturday,191.74,29.99,New Jersey
2024-02-03T23:00:00.000+00:00,Saturday,114.62,17.93,New Jersey
2024-02-03T23:05:00.000+00:00,Saturday,150.02,23.46,New Jersey
2024-02-03T23:10:00.000+00:00,Saturday,105.61,16.52,New Jersey
2024-02-03T23:15:00.000+00:00,Saturday,107.62,16.83,New Jersey
2024-02-03T23:20:00.000+00:00,Saturday,189.05,29.57,New Jersey
2024-02-03T23:25:00.000+00:00,Saturday,131.7,20.6,New Jersey
2024-02-03T23:30:00.000+00:00,Saturday,180.76,28.27,New Jersey
2024-02-03T23:35:00.000+00:00,Saturday,185.5,29.01,New Jersey
2024-02-03T23:40:00.000+00:00,Saturday,122.28,19.12,New Jersey
2024-02-03T23:45:00.000+00:00,Saturday,193.53,30.27,New Jersey
2024-02-03T23:50:00.000+00:00,Saturday,112.87,17.65,New Jersey
2024-02-03T23:55:00.000+00:00,Saturday,186.22,29.12,New Jersey
2024-02-04T00:00:00.000+00:00,Sunday,146.29,22.88,New Jersey
2024-02-04T00:05:00.000+00:00,Sunday,161.02,25.18,New Jersey
2024-02-04T00:10:00.000+00:00,Sunday,113.98,17.83,New Jersey
2024-02-04T00:15:00.000+00:00,Sunday,158.81,24.84,New Jersey
2024-02-04T00:20:00.000+00:00,Sunday,188.03,29.41,New Jersey
2024-02-04T00:25:00.000+00:00,Sunday,128.94,20.17,New Jersey
2024-02-04T00:30:00.000+00:00,Sunday,139.06,21.75,New Jersey
2024-02-04T00:35:00.000+00:00,Sunday,178.09,27.85,New Jersey
2024-02-04T00:40:00.000+00:00,Sunday,152.81,23.9,New Jersey
2024-02-04T00:45:00.000+00:00,Sunday,168.82,26.4,New Jersey
2024-02-04T00:50:00.000+00:00,Sunday,186.78,29.21,New Jersey
2024-02-04T00:55:00.000+00:00,Sunday,181.86,28.44,New Jersey
2024-02-04T01:00:00.000+00:00,Sunday,147.77,23.11,New Jersey
2024-02-04T01:05:00.000+00:00,Sunday,158.77,24.83,New Jersey
2024-02-04T01:10:00.000+00:00,Sunday,190.72,29.83,New Jersey
2024-02-04T01:15:00.000+00:00,Sunday,189.79,29.68,New Jersey
2024-02-04T01:20:00.000+00:00,Sunday,163.57,25.58,New Jersey
2024-02-04T01:25:00.000+00:00,Sunday,180.24,28.19,New Jersey
2024-02-04T01:30:00.000+00:00,Sunday,109.56,17.14,New Jersey
2024-02-04T01:35:00.000+00:00,Sunday,161.56,25.27,New Jersey
2024-02-04T01:40:00.000+00:00,Sunday,192.13,30.05,New Jersey
2024-02-04T01:45:00.000+00:00,Sunday,177.22,27.72,New Jersey
2024-02-04T01:50:00.000+00:00,Sunday,126.08,19.72,New Jersey
2024-02-04T01:55:00.000+00:00,Sunday,184.96,28.93,New Jersey
2024-02-04T02:00:00.000+00:00,Sunday,136.83,21.4,New Jersey
2024-02-04T02:05:00.000+00:00,Sunday,165.09,25.82,New Jersey
2024-02-04T02:10:00.000+00:00,Sunday,198.11,30.98,New Jersey
2024-02-04T02:15:00.000+00:00,Sunday,148.59,23.24,New Jersey
2024-02-04T02:20:00.000+00:00,Sunday,111.77,17.48,New Jersey
2024-02-04T02:25:00.000+00:00,Sunday,134.05,20.97,New Jersey
2024-02-04T02:30:00.000+00:00,Sunday,171.72,26.86,New Jersey
2024-02-04T02:35:00.000+00:00,Sunday,122.02,19.08,New Jersey
2024-02-04T02:40:00.000+00:00,Sunday,124.18,19.42,New Jersey
2024-02-04T02:45:00.000+00:00,Sunday,135.82,21.24,New Jersey
2024-02-04T02:50:00.000+00:00,Sunday,180.87,28.29,New Jersey
2024-02-04T02:55:00.000+00:00,Sunday,132.99,20.8,New Jersey
2024-02-04T03:00:00.000+00:00,Sunday,139.07,21.75,New Jersey
2024-02-04T03:05:00.000+00:00,Sunday,123.24,19.27,New Jersey
2024-02-04T03:10:00.000+00:00,Sunday,124.98,19.55,New Jersey
2024-02-04T03:15:00.000+00:00,Sunday,143.5,22.44,New Jersey
2024-02-04T03:20:00.000+00:00,Sunday,128.55,20.11,New Jersey
2024-02-04T03:25:00.000+00:00,Sunday,164.21,25.68,New Jersey
2024-02-04T03:30:00.000+00:00,Sunday,167.26,26.16,New Jersey
2024-02-04T03:35:00.000+00:00,Sunday,198.03,30.97,New Jersey
2024-02-04T03:40:00.000+00:00,Sunday,115.73,18.1,New Jersey
2024-02-04T03:45:00.000+00:00,Sunday,186.42,29.16,New Jersey
2024-02-04T03:50:00.000+00:00,Sunday,167.09,26.13,New Jersey
2024-02-04T03:55:00.000+00:00,Sunday,120.14,18.79,New Jersey
2024-02-04T04:00:00.000+00:00,Sunday,186.21,29.12,New Jersey
2024-02-04T04:05:00.000+00:00,Sunday,115.15,18.01,New Jersey
2024-02-04T04:10:00.000+00:00,Sunday,189.19,29.59,New Jersey
2024-02-04T04:15:00.000+00:00,Sunday,192.28,30.07,New Jersey
2024-02-04T04:20:00.000+00:00,Sunday,117.54,18.38,New Jersey
2024-02-04T04:25:00.000+00:00,Sunday,178.2,27.87,New Jersey
2024-02-04T04:30:00.000+00:00,Sunday,166.9,26.1,New Jersey
2024-02-04T04:35:00.000+00:00,Sunday,124.24,19.43,New Jersey
2024-02-04T04:40:00.000+00:00,Sunday,153.36,23.99,New Jersey
2024-02-04T04:45:00.000+00:00,Sunday,176.16,27.55,New Jersey
2024-02-04T04:50:00.000+00:00,Sunday,154.28,24.13,New Jersey
2024-02-04T04:55:00.000+00:00,Sunday,164.76,25.77,New Jersey
2024-02-04T05:00:00.000+00:00,Sunday,182.93,28.61,New Jersey
2024-02-04T05:05:00.000+00:00,Sunday,138.44,21.65,New Jersey
2024-02-04T05:10:00.000+00:00,Sunday,108.56,16.98,New Jersey
2024-02-04T05:15:00.000+00:00,Sunday,191.23,29.91,New Jersey
2024-02-04T05:20:00.000+00:00,Sunday,126.67,19.81,New Jersey
2024-02-04T05:25:00.000+00:00,Sunday,163.94,25.64,New Jersey
2024-02-04T05:30:00.000+00:00,Sunday,136.17,21.3,New Jersey
2024-02-04T05:35:00.000+00:00,Sunday,145.68,22.78,New Jersey
2024-02-04T05:40:00.000+00:00,Sunday,185.39,28.99,New Jersey
2024-02-04T05:45:00.000+00:00,Sunday,112.47,17.59,New Jersey
2024-02-04T05:50:00.000+00:00,Sunday,186.56,29.18,New Jersey
2024-02-04T05:55:00.000+00:00,Sunday,199.64,31.22,New Jersey
2024-02-04T06:00:00.000+00:00,Sunday,171.62,26.84,New Jersey
2024-02-04T06:05:00.000+00:00,Sunday,184.38,28.84,New Jersey
2024-02-04T06:10:00.000+00:00,Sunday,124.96,19.54,New Jersey
2024-02-04T06:15:00.000+00:00,Sunday,158.85,24.84,New Jersey
2024-02-04T06:20:00.000+00:00,Sunday,181.49,28.39,New Jersey
2024-02-04T06:25:00.000+00:00,Sunday,143.62,22.46,New Jersey
2024-02-04T06:30:00.000+00:00,Sunday,123.22,19.27,New Jersey
2024-02-04T06:35:00.000+00:00,Sunday,176.27,27.57,New Jersey
2024-02-04T06:40:00.000+00:00,Sunday,173.42,27.12,New Jersey
2024-02-04T06:45:00.000+00:00,Sunday,165.14,25.83,New Jersey
2024-02-04T06:50:00.000+00:00,Sunday,110.57,17.29,New Jersey
2024-02-04T06:55:00.000+00:00,Sunday,114.38,17.89,New Jersey
2024-02-04T07:00:00.000+00:00,Sunday,141.64,22.15,New Jersey
2024-02-04T07:05:00.000+00:00,Sunday,112.33,17.57,New Jersey
2024-02-04T07:10:00.000+00:00,Sunday,192.33,30.08,New Jersey
2024-02-04T07:15:00.000+00:00,Sunday,174.49,27.29,New Jersey
2024-02-04T07:20:00.000+00:00,Sunday,126.53,19.79,New Jersey
2024-02-04T07:25:00.000+00:00,Sunday,100.76,15.76,New Jersey
2024-02-04T07:30:00.000+00:00,Sunday,145.71,22.79,New Jersey
2024-02-04T07:35:00.000+00:00,Sunday,197.0,30.81,New Jersey
2024-02-04T07:40:00.000+00:00,Sunday,125.04,19.56,New Jersey
2024-02-04T07:45:00.000+00:00,Sunday,139.22,21.77,New Jersey
2024-02-04T07:50:00.000+00:00,Sunday,143.14,22.39,New Jersey
2024-02-04T07:55:00.000+00:00,Sunday,172.12,26.92,New Jersey
2024-02-04T08:00:00.000+00:00,Sunday,154.42,24.15,New Jersey
2024-02-04T08:05:00.000+00:00,Sunday,105.29,16.47,New Jersey
2024-02-04T08:10:00.000+00:00,Sunday,134.48,21.03,New Jersey
2024-02-04T08:15:00.000+00:00,Sunday,185.81,29.06,New Jersey
2024-02-04T08:20:00.000+00:00,Sunday,122.85,19.21,New Jersey
2024-02-04T08:25:00.000+00:00,Sunday,106.17,16.6,New Jersey
2024-02-04T08:30:00.000+00:00,Sunday,192.65,30.13,New Jersey
2024-02-04T08:35:00.000+00:00,Sunday,186.89,29.23,New Jersey
2024-02-04T08:40:00.000+00:00,Sunday,106.13,16.6,New Jersey
2024-02-04T08:45:00.000+00:00,Sunday,160.71,25.14,New Jersey
2024-02-04T08:50:00.000+00:00,Sunday,113.8,17.8,New Jersey
2024-02-04T08:55:00.000+00:00,Sunday,106.45,16.65,New Jersey
2024-02-04T09:00:00.000+00:00,Sunday,177.11,27.7,New Jersey
2024-02-04T09:05:00.000+00:00,Sunday,139.96,21.89,New Jersey
2024-02-04T09:10:00.000+00:00,Sunday,121.32,18.97,New Jersey
2024-02-04T09:15:00.000+00:00,Sunday,105.53,16.5,New Jersey
2024-02-04T09:20:00.000+00:00,Sunday,185.79,29.06,New Jersey
2024-02-04T09:25:00.000+00:00,Sunday,160.37,25.08,New Jersey
2024-02-04T09:30:00.000+00:00,Sunday,197.67,30.92,New Jersey
2024-02-04T09:35:00.000+00:00,Sunday,148.52,23.23,New Jersey
2024-02-04T09:40:00.000+00:00,Sunday,163.93,25.64,New Jersey
2024-02-04T09:45:00.000+00:00,Sunday,163.28,25.54,New Jersey
2024-02-04T09:50:00.000+00:00,Sunday,135.86,21.25,New Jersey
2024-02-04T09:55:00.000+00:00,Sunday,131.77,20.61,New Jersey
2024-02-04T10:00:00.000+00:00,Sunday,108.97,17.04,New Jersey
2024-02-04T10:05:00.000+00:00,Sunday,161.71,25.29,New Jersey
2024-02-04T10:10:00.000+00:00,Sunday,179.18,28.02,New Jersey
2024-02-04T10:15:00.000+00:00,Sunday,190.42,29.78,New Jersey
